,000852.SH,000905.SH,000300.SH,NH0100.NHF,Bond
2021-02-26,6325.4046,6364.3529,5336.7609,1829.1,3.2798
2021-03-01,6495.1565,6488.4388,5418.7837,1821.21,3.2475
2021-03-02,6466.6317,6433.3282,5349.6301,1797.31,3.2474
2021-03-03,6553.596,6524.7513,5452.2125,1811.59,3.2553
2021-03-04,6434.894,6401.9917,5280.7058,1803.89,3.2655
2021-03-05,6456.2791,6403.4964,5262.7958,1799.4,3.2457
2021-03-08,6327.6493,6256.4092,5080.0246,1823.6,3.2404
2021-03-09,6126.2831,6108.0027,4970.9994,1772.35,3.2478
2021-03-10,6078.2443,6062.2552,5003.6121,1762.94,3.2353
2021-03-11,6219.6635,6213.8319,5128.2156,1790.23,3.2506
2021-03-12,6220.4779,6222.3802,5146.3786,1779.42,3.2613
2021-03-15,6177.7382,6173.8721,5035.5441,1783.38,3.274
2021-03-16,6233.463,6195.2438,5079.3624,1772.04,3.2614
2021-03-17,6277.5814,6225.3588,5100.8581,1784.32,3.2564
2021-03-18,6298.8857,6273.8556,5141.7681,1777.84,3.2592
2021-03-19,6250.8147,6206.6023,5007.0907,1720.64,3.2364
2021-03-22,6359.6002,6305.6919,5057.152,1724.22,3.2309
2021-03-23,6289.0012,6219.1666,5009.2459,1734.44,3.2105
2021-03-24,6196.267,6142.5439,4928.6853,1723.74,3.193
2021-03-25,6190.712,6157.4072,4926.3469,1726.35,3.1882
2021-03-26,6301.3414,6251.7941,5037.9899,1739.82,3.1985
2021-03-29,6326.6093,6254.9426,5046.8773,1754.56,3.1962
2021-03-30,6301.5848,6280.359,5094.7291,1755.46,3.206
2021-03-31,6293.3922,6254.0695,5048.3607,1743.57,3.1887
2021-04-01,6335.7913,6311.6644,5110.7768,1753.17,3.196
2021-04-02,6361.2515,6326.6059,5161.5569,1789.62,3.2013
2021-04-06,6421.4868,6343.0962,5140.3418,1773.42,3.2087
2021-04-07,6422.7617,6348.0761,5103.7428,1778.19,3.2215
2021-04-08,6404.1284,6356.7526,5112.2086,1769.89,3.2221
2021-04-09,6399.5218,6335.2393,5035.3374,1764.39,3.2121
2021-04-12,6263.3991,6226.4182,4947.7459,1751.65,3.1948
2021-04-13,6231.1394,6209.7801,4939.6438,1767.74,3.1626
2021-04-14,6320.0672,6277.2111,4980.6279,1778.06,3.1651
2021-04-15,6296.6084,6276.4609,4948.9741,1806.53,3.1728
2021-04-16,6368.846,6339.5906,4966.1811,1822.67,3.1631
2021-04-19,6477.388,6425.2606,5087.0165,1817.88,3.1559
2021-04-20,6457.6294,6428.5411,5083.3654,1832.13,3.1554
2021-04-21,6457.7147,6420.2587,5098.7449,1822.6,3.153
2021-04-22,6485.2112,6445.4657,5089.2435,1821.73,3.1614
2021-04-23,6453.3025,6462.7558,5135.4534,1832.01,3.1719
2021-04-25,,,,,3.1841
2021-04-26,6431.0888,6442.6451,5077.2372,1842.07,3.2024
2021-04-27,6400.9046,6446.2822,5090.5195,1864.87,3.2078
2021-04-28,6437.2467,6489.7441,5119.2421,1861.61,3.1979
2021-04-29,6405.1028,6491.9281,5164.1692,1876.82,3.1872
2021-04-30,6382.1364,6485.7075,5123.489,1861.45,3.164
2021-05-06,6398.4374,6489.3485,5061.1244,1923.45,3.1507
2021-05-07,6320.2529,6444.4429,4996.0527,1944.47,3.1589
2021-05-08,,,,,3.1582
2021-05-10,6338.5735,6475.9938,4992.422,1986.27,3.146
2021-05-11,6343.8627,6456.0376,5023.0595,1959.81,3.138
2021-05-12,6420.3372,6512.0501,5044.5481,1995.62,3.131
2021-05-13,6375.0148,6439.0273,4992.9738,1941.29,3.1366
2021-05-14,6462.4764,6525.8036,5110.5901,1897.74,3.1422
2021-05-17,6457.2768,6578.1402,5184.9853,1917.19,3.1524
2021-05-18,6486.8215,6599.5985,5187.6013,1949.49,3.1457
2021-05-19,6488.9489,6584.3869,5172.272,1899.6,3.1298
2021-05-20,6482.8358,6548.7111,5186.412,1871.21,3.1001
2021-05-21,6480.3741,6527.864,5134.1483,1837.48,3.0876
2021-05-24,6537.8571,6544.1218,5155.5875,1838.66,3.085
2021-05-25,6615.7141,6619.6707,5318.478,1848.58,3.085
2021-05-26,6644.751,6628.2065,5320.5927,1828.02,3.06
2021-05-27,6705.0451,6685.4054,5338.2329,1838.55,3.0725
2021-05-28,6694.3457,6668.1696,5321.0886,1865.33,3.0825
2021-05-31,6814.3631,6728.9906,5331.5696,1878.74,3.045
2021-06-01,6854.7336,6739.7624,5341.6798,1915.29,3.04
2021-06-02,6759.459,6681.4285,5289.9736,1904.77,3.065
2021-06-03,6754.0697,6667.7264,5255.2855,1932.26,3.055
2021-06-04,6785.8035,6693.0574,5282.2772,1904.19,3.0925
2021-06-07,6861.8502,6721.5019,5277.6271,1881.71,3.11
2021-06-08,6809.8642,6684.5626,5232.1165,1888.1,3.11
2021-06-09,6823.4073,6692.9049,5236.4493,1909.7,3.1051
2021-06-10,6898.2061,6765.6436,5271.4661,1903.58,3.1
2021-06-11,6852.9728,6725.9152,5224.703,1940.99,3.1276
2021-06-15,6815.1187,6663.6623,5166.5597,1916.15,3.1176
2021-06-16,6673.2446,6566.286,5080.4909,1901.53,3.1301
2021-06-17,6787.6684,6616.174,5101.8924,1907.42,3.1401
2021-06-18,6863.7156,6657.7635,5102.4657,1873.27,3.1202
2021-06-21,6968.2963,6707.1762,5090.3854,1853.49,3.0953
2021-06-22,7000.2518,6739.7939,5122.1583,1878.81,3.0877
2021-06-23,7046.1745,6789.9464,5147.3938,1903.72,3.0853
2021-06-24,6974.642,6754.8657,5155.9738,1903.09,3.0828
2021-06-25,7000.4297,6813.4138,5239.9684,1923.51,3.0827
2021-06-28,7063.4706,6828.5162,5251.7604,1918.81,3.0903
2021-06-29,7004.3036,6765.4201,5190.5445,1893.37,3.0853
2021-06-30,7083.6997,6808.1831,5224.041,1906.32,3.0778
2021-07-01,6969.5316,6716.6658,5229.6642,1908.98,3.0878
2021-07-02,6908.9318,6658.0451,5081.1172,1925.63,3.0803
2021-07-05,7006.6997,6711.0136,5085.7924,1954.1,3.0754
2021-07-06,6979.0624,6709.4983,5083.1043,1965.44,3.0854
2021-07-07,7089.6646,6764.1319,5140.4899,1941.84,3.0554
2021-07-08,7099.4105,6748.654,5088.2566,1910.19,2.983
2021-07-09,7142.8994,6804.5389,5069.4361,1920.65,3.0105
2021-07-12,7284.2346,6904.3818,5132.7088,1927.32,2.9431
2021-07-13,7331.7263,6961.8475,5142.0991,1946.13,2.9256
2021-07-14,7243.8162,6898.7502,5083.0849,1957.41,2.9356
2021-07-15,7241.6231,6932.406,5151.4626,1946.83,2.9557
2021-07-16,7228.3631,6925.1232,5094.7727,1954.31,2.9432
2021-07-19,7205.2678,6889.3375,5113.4945,1950.17,2.9483
2021-07-20,7253.2763,6901.1318,5108.9941,1930.34,2.9258
2021-07-21,7398.8084,6984.5418,5144.0428,1916.67,2.9184
2021-07-22,7446.4812,7026.5482,5151.7517,1930.95,2.9284
2021-07-23,7379.7905,6985.7499,5089.2282,1945.54,2.9134
2021-07-26,7286.1475,6868.2074,4925.299,1955.58,2.8711
2021-07-27,7093.8696,6719.2557,4751.313,1958.14,2.911
2021-07-28,6945.5087,6621.9845,4760.4826,1974.17,2.9312
2021-07-29,7207.4826,6758.8869,4850.2746,1984.7,2.884
2021-07-30,7262.383,6767.316,4811.1695,1971.43,2.8363
2021-08-02,7402.3541,6872.0004,4933.736,1949.89,2.8212
2021-08-03,7308.9553,6816.0107,4934.4583,1918.77,2.8337
2021-08-04,7478.2072,6931.3365,4978.8479,1940.95,2.8338
2021-08-05,7447.9394,6911.8292,4948.6703,1908.37,2.7988
2021-08-06,7482.1737,6938.8679,4921.5647,1931.94,2.8139
2021-08-09,7507.0824,6979.5256,4985.5627,1900.23,2.8615
2021-08-10,7549.552,7019.2284,5043.148,1914.9,2.8766
2021-08-11,7605.9175,7073.5219,5015.3406,1936.26,2.8841
2021-08-12,7657.5268,7095.2024,4973.3509,1925.05,2.8566
2021-08-13,7641.9169,7088.8876,4945.9829,1929.55,2.8792
2021-08-16,7568.1374,7052.4876,4941.0676,1926.98,2.8943
2021-08-17,7360.033,6894.4042,4837.4034,1930.64,2.8819
2021-08-18,7405.4856,6941.008,4894.2384,1907.28,2.8494
2021-08-19,7468.7727,6947.0564,4862.1394,1864.35,2.8395
2021-08-20,7467.3611,6920.0248,4769.2678,1863.97,2.852
2021-08-23,7652.5587,7024.5647,4835.8782,1873.13,2.8672
2021-08-24,7715.0732,7090.7817,4888.3902,1916.04,2.8522
2021-08-25,7769.6268,7153.0043,4898.1572,1929.91,2.8547
2021-08-26,7669.5282,7118.8442,4801.6094,1918.67,2.8848
2021-08-27,7680.0781,7180.1088,4827.0433,1932.84,2.8698
2021-08-30,7727.7454,7226.8823,4813.2703,1944.38,2.8505
2021-08-31,7728.4217,7255.3418,4805.6099,1936.35,2.845
2021-09-01,7606.8742,7193.1,4869.4587,1920.57,2.8226
2021-09-02,7690.8589,7307.0084,4869.4113,1930.91,2.8301
2021-09-03,7630.8413,7278.6809,4843.0624,1952.42,2.8327
2021-09-06,7735.0996,7355.4013,4933.7262,1944.56,2.8354
2021-09-07,7878.3488,7498.9255,4992.8294,1970.1,2.8604
2021-09-08,7894.2516,7544.0411,4972.1324,1953.56,2.8705
2021-09-09,7900.2375,7617.4505,4970.0133,1971.4,2.873
2021-09-10,7932.6512,7607.6749,5013.5219,1956.84,2.8656
2021-09-13,7947.4812,7648.7481,4991.6598,1957.07,2.8908
2021-09-14,7916.896,7556.6157,4917.1617,1950.43,2.8858
2021-09-15,7972.2325,7592.3059,4867.3187,1956.02,2.9009
2021-09-16,7754.9469,7446.9353,4807.6978,1947.23,2.8885
2021-09-17,7730.2239,7395.5645,4855.9402,1924.68,2.8785
2021-09-18,,,,,2.8717
2021-09-22,7769.0601,7453.6247,4821.7675,1956.29,2.8639
2021-09-23,7806.8018,7502.8391,4853.1957,1967.3,2.8565
2021-09-24,7695.6176,7380.3843,4849.4277,1971.06,2.8719
2021-09-26,,,,,2.8797
2021-09-27,7467.8178,7170.5899,4877.3698,1986.53,2.8825
2021-09-28,7468.7328,7198.8966,4883.828,2004.3,2.8769
2021-09-29,7199.1794,7010.2192,4833.9281,1992.66,2.8646
2021-09-30,7405.4623,7103.6076,4866.3826,2022.31,2.8776
2021-10-08,7425.6688,7091.3356,4929.9409,2078.99,2.9131
2021-10-09,,,,,2.9186
2021-10-11,7384.8436,7090.4673,4936.1918,2124.94,2.958
2021-10-12,7208.473,6952.1903,4883.8369,2109.65,2.9657
2021-10-13,7289.3627,6981.5947,4940.1089,2085.77,2.9578
2021-10-14,7342.2544,7008.3326,4913.6123,2104.36,2.9581
2021-10-15,7350.4129,7024.1596,4932.1084,2129.45,2.9683
2021-10-18,7429.6256,7068.1048,4874.7753,2153.58,3.0426
2021-10-19,7504.0545,7120.3794,4922.7232,2152.03,3.0102
2021-10-20,7523.5614,7118.7959,4910.1846,2108.18,2.9978
2021-10-21,7503.5343,7098.2542,4928.0156,2066.5,2.9702
2021-10-22,7438.4806,7026.0676,4959.7254,2052.25,2.9953
2021-10-25,7532.3726,7103.9856,4979.5235,2068.99,2.9879
2021-10-26,7508.6886,7102.4335,4963.0984,2085.51,2.978
2021-10-27,7433.5459,7048.604,4898.1644,2032.68,2.9781
2021-10-28,7267.8506,6950.2768,4864.138,2006.87,2.9682
2021-10-29,7385.3049,7022.4992,4908.7701,1982.7,2.9732
2021-11-01,7455.6105,7060.756,4890.6851,1957.19,2.9435
2021-11-02,7368.5999,6985.0998,4839.8457,1945.11,2.9259
2021-11-03,7385.1994,7017.8541,4821.1119,1970.68,2.9385
2021-11-04,7483.6923,7073.8522,4868.7419,1922.84,2.9261
2021-11-05,7389.5866,6991.9077,4842.3458,1910.74,2.8911
2021-11-08,7422.9067,7026.9715,4848.1795,1938.31,2.9013
2021-11-09,7531.9583,7081.7539,4846.7444,1925.73,2.8988
2021-11-10,7535.2279,7062.3313,4821.1925,1926.06,2.9139
2021-11-11,7593.7315,7119.8589,4898.6529,1952.74,2.9365
2021-11-12,7697.8082,7156.6127,4888.3749,1925.85,2.9391
2021-11-15,7676.4847,7098.2129,4882.3777,1898.04,2.9269
2021-11-16,7589.1814,7045.9387,4883.3206,1905.35,2.9244
2021-11-17,7725.0924,7104.5344,4885.7544,1909.5,2.9295
2021-11-18,7714.7966,7084.6827,4837.6185,1879.7,2.9146
2021-11-19,7803.7626,7169.8759,4890.0575,1924.36,2.9302
2021-11-22,7947.3717,7255.0736,4912.399,1920.01,2.8876
2021-11-23,7941.5587,7261.3791,4913.3457,1934.1,2.8875
2021-11-24,7938.7737,7256.1117,4916.6579,1983.82,2.86
2021-11-25,7925.7602,7233.5423,4896.4416,1983.93,2.855
2021-11-26,7940.7888,7219.8622,4860.1265,1932.25,2.82
2021-11-29,7999.8331,7221.8978,4851.423,1921.7,2.825
2021-11-30,8054.2904,7252.7552,4832.026,1885.94,2.825
2021-12-01,8055.8207,7272.837,4843.851,1909.32,2.8401
2021-12-02,7968.235,7229.988,4856.163,1879.06,2.8601
2021-12-03,8023.9634,7301.9173,4901.0175,1900.34,2.8701
2021-12-06,7906.7563,7240.4558,4892.6209,1900.85,2.8176
2021-12-07,7781.4416,7206.8257,4922.1015,1936.89,2.8451
2021-12-08,7922.5518,7302.9905,4995.9298,1934.65,2.8551
2021-12-09,7931.7565,7320.3177,5078.6901,1928.79,2.8526
2021-12-10,7949.1249,7306.646,5055.1172,1918.3,2.8426
2021-12-13,7984.8993,7353.0306,5083.8007,1955.29,2.8552
2021-12-14,7981.8275,7324.1331,5049.6953,1932.78,2.8477
2021-12-15,7955.5813,7314.2586,5005.8991,1921.1,2.8502
2021-12-16,8005.9752,7380.9974,5034.7321,1954.49,2.8577
2021-12-17,7894.1034,7314.5601,4954.7599,1961.15,2.8512
2021-12-20,7751.9508,7195.9732,4880.4178,1924.73,2.8533
2021-12-21,7849.0325,7275.4675,4913.4853,1947.15,2.8508
2021-12-22,7930.8115,7302.463,4914.4544,1957.96,2.8303
2021-12-23,7932.6616,7337.19,4948.7389,1979.16,2.8143
2021-12-24,7776.6064,7278.7556,4921.3449,1998.13,2.8203
2021-12-27,7776.4312,7272.7493,4919.3238,1957.88,2.8128
2021-12-28,7863.5299,7286.0336,4955.9644,1979.53,2.8004
2021-12-29,7855.4293,7247.7741,4883.4804,1975.7,2.7854
2021-12-30,7924.5275,7310.96,4921.5109,1978.65,2.7654
2021-12-31,8010.3235,7359.4024,4940.3733,1989.47,2.7754
2022-01-04,7983.0677,7354.4562,4917.7653,1997.8233,2.7855
2022-01-05,7781.6778,7222.6747,4868.1202,2017.39,2.8045
2022-01-06,7844.5166,7229.9601,4818.2318,2017.59,2.8205
2022-01-07,7682.6973,7175.676,4822.3689,2043.61,2.8181
2022-01-10,7734.1865,7191.4511,4844.0451,2033.1564,2.8056
2022-01-11,7646.6932,7135.2232,4797.7735,2043.72,2.7957
2022-01-12,7779.5237,7196.9327,4845.5787,2069.4,2.7957
2022-01-13,7644.7873,7097.7594,4765.9191,2070.18,2.7858
2022-01-14,7675.3707,7081.1408,4726.7317,2081.52,2.7935
2022-01-17,7808.0861,7157.8593,4767.2762,2054.96,2.786
2022-01-18,7758.6048,7163.1586,4813.3472,2075.79,2.7415
2022-01-19,7665.1848,7118.762,4780.3784,2092.26,2.7314
2022-01-20,7492.6095,7056.7854,4823.5091,2119.31,2.7271
2022-01-21,7388.7443,6976.6155,4779.3142,2113.35,2.71
2022-01-24,7425.402,6979.2456,4786.7377,2100.91,2.6751
2022-01-25,7133.0663,6743.9566,4678.4511,2096.53,2.6979
2022-01-26,7171.0289,6782.5763,4712.3109,2111.84,2.7146
2022-01-27,6960.1096,6605.9159,4619.8765,2108.34,2.7348
2022-01-28,6973.0104,6580.53,4563.772,2136.7,2.7021
2022-01-29,,,,,2.7013
2022-01-30,,,,,2.6997
2022-02-07,7061.6204,6676.6122,4634.0899,2179.81,2.7256
2022-02-08,7080.6181,6742.1921,4608.7729,2188.58,2.7227
2022-02-09,7211.4299,6843.0271,4652.0609,2152.54,2.7328
2022-02-10,7175.6171,6840.485,4639.8625,2188.45,2.7328
2022-02-11,7033.8514,6745.0235,4601.3953,2163.43,2.7891
2022-02-14,7006.0752,6695.6958,4551.6878,2187.55,2.8018
2022-02-15,7124.8489,6760.2776,4600.1025,2157.11,2.7968
2022-02-16,7183.1058,6772.0336,4617.9893,2155.34,2.7892
2022-02-17,7220.6066,6768.7888,4629.1649,2137.17,2.7799
2022-02-18,7251.7923,6835.0217,4651.2358,2164.24,2.7975
2022-02-21,7334.5912,6867.1129,4634.3141,2177.69,2.83
2022-02-22,7279.2355,6784.7622,4574.1527,2189.01,2.82
2022-02-23,7450.3998,6887.4236,4623.0465,2198.51,2.79
2022-02-24,7285.1172,6764.8756,4529.3189,2229.87,2.7875
2022-02-25,7361.9573,6819.4311,4573.4247,2187.72,2.775
2022-02-28,7419.8306,6853.3081,4581.6459,2214.77,2.775
2022-03-01,7429.4432,6874.0447,4619.6862,2248.92,2.8025
2022-03-02,7414.3087,6875.2404,4578.6007,2303.08,2.8175
2022-03-03,7342.6135,6859.5522,4551.6283,2374.69,2.83
2022-03-04,7241.5625,6803.8337,4496.4301,2350.13,2.8125
2022-03-07,7085.7316,6659.3902,4352.7775,2477.43,2.8126
2022-03-08,6871.2202,6429.8888,4265.391,2495.96,2.8276
2022-03-09,6796.0393,6305.6093,4226.3463,2527.89,2.8426
2022-03-10,6952.5204,6414.9402,4292.8374,2429.81,2.8502
2022-03-11,6990.7781,6474.1269,4306.5217,2406.44,2.7902
2022-03-14,6800.5947,6323.5779,4174.7577,2337.87,2.7677
2022-03-15,6473.4807,5964.9813,3983.812,2286.91,2.8177
2022-03-16,6692.9664,6156.2714,4156.081,2344.5,2.7952
2022-03-17,6818.5448,6267.5244,4237.6956,2327.45,2.7876
2022-03-18,6879.3659,6332.2166,4265.9017,2390.17,2.7927
2022-03-21,6954.4056,6358.943,4258.7459,2376.29,2.8127
2022-03-22,6923.4427,6358.1093,4255.295,2397.5,2.8302
2022-03-23,6966.9526,6398.1009,4276.5174,2407.18,2.8302
2022-03-24,6900.8066,6344.115,4251.3061,2446.9,2.8052
2022-03-25,6819.8127,6268.2376,4174.5742,2487.42,2.7972
2022-03-28,6767.2513,6283.2814,4148.4663,2454.79,2.7903
2022-03-29,6725.677,6253.0692,4134.1441,2442.88,2.7853
2022-03-30,6864.7486,6377.8744,4254.0989,2462.33,2.7703
2022-03-31,6772.0652,6324.9609,4222.5968,2447.05,2.7878
2022-04-01,6772.6042,6364.5206,4276.158,2438.14,2.7743
2022-04-02,,,,,2.7714
2022-04-06,6764.2883,6356.9271,4263.8411,2479.33,2.7604
2022-04-07,6623.5857,6221.5908,4209.0998,2424.06,2.7394
2022-04-08,6575.2832,6224.1167,4230.7669,2435.19,2.7529
2022-04-11,6328.0652,6029.8935,4100.0703,2404.6,2.768
2022-04-12,6414.4186,6126.9065,4179.9727,2462.48,2.7705
2022-04-13,6286.2509,6044.3263,4139.737,2458.64,2.7631
2022-04-14,6359.7083,6126.4902,4191.5684,2490.01,2.7656
2022-04-15,6275.0725,6070.7489,4188.7472,2524.27,2.7578
2022-04-18,6326.0246,6074.0069,4166.3844,2536.94,2.8107
2022-04-19,6345.7861,6092.3963,4134.9017,2527.02,2.8208
2022-04-20,6234.2514,5956.9208,4070.7889,2510.69,2.833
2022-04-21,5981.3843,5759.8013,3995.83,2521.3,2.8259
2022-04-22,5891.8083,5740.9844,4013.2498,2491.0,2.8409
2022-04-24,,,,,2.8335
2022-04-25,5431.6079,5369.7171,3814.9127,2390.33,2.816
2022-04-26,5266.5515,5234.0059,3784.1198,2411.74,2.826
2022-04-27,5540.7173,5437.0374,3895.5361,2438.04,2.8411
2022-04-28,5493.9075,5418.7641,3921.1073,2445.42,2.8486
2022-04-29,5734.4931,5627.9021,4016.241,2487.75,2.8386
2022-05-05,5836.9281,5686.7023,4010.2102,2486.8,2.8282
2022-05-06,5764.6919,5563.7693,3908.815,2440.88,2.8273
2022-05-07,,,,,2.8263
2022-05-09,5840.8902,5608.5162,3877.4364,2414.95,2.8154
2022-05-10,5950.6674,5690.0868,3919.8684,2366.59,2.8089
2022-05-11,6003.0282,5737.8173,3976.4231,2395.38,2.824
2022-05-12,6034.5727,5743.1007,3958.74,2383.92,2.8055
2022-05-13,6071.6673,5796.8014,3988.6002,2413.64,2.814
2022-05-16,6082.8819,5791.0809,3956.5378,2434.47,2.8216
2022-05-17,6118.4572,5816.3379,4005.8934,2451.44,2.8178
2022-05-18,6127.8036,5797.4896,3991.9069,2403.17,2.7801
2022-05-19,6180.1862,5838.4074,3999.5984,2416.83,2.7774
2022-05-20,6263.4432,5929.4882,4077.5998,2448.26,2.79
2022-05-23,6343.4672,5965.7277,4053.9823,2447.25,2.7675
2022-05-24,6081.6423,5745.6751,3959.1541,2406.46,2.765
2022-05-25,6188.2694,5844.2546,3983.1784,2435.05,2.7575
2022-05-26,6227.0994,5911.5607,3993.0446,2430.24,2.71
2022-05-27,6210.0937,5899.915,4001.2988,2469.97,2.6974
2022-05-30,6282.3554,5942.8317,4029.0179,2481.53,2.7225
2022-05-31,6353.3468,6026.2373,4091.5176,2512.62,2.7426
2022-06-01,6373.3182,6023.644,4083.1772,2500.53,2.7551
2022-06-02,6442.9338,6078.4349,4089.5682,2518.99,2.7601
2022-06-06,6604.9759,6187.4441,4166.085,2545.0,2.7776
2022-06-07,6597.8349,6186.5672,4179.1285,2543.46,2.7576
2022-06-08,6608.8922,6217.8276,4219.8122,2565.82,2.7661
2022-06-09,6490.3753,6130.6862,4175.6747,2547.99,2.7576
2022-06-10,6627.7477,6240.1032,4238.9936,2541.92,2.7526
2022-06-13,6674.8036,6233.6194,4189.3527,2510.23,2.7652
2022-06-14,6665.253,6275.5652,4222.3114,2501.48,2.7702
2022-06-15,6653.7617,6261.0613,4278.2178,2449.48,2.7827
2022-06-16,6696.7629,6264.822,4250.0614,2438.25,2.7728
2022-06-17,6774.7375,6316.3092,4309.0444,2406.29,2.7752
2022-06-20,6848.7548,6330.3942,4330.4328,2316.14,2.7853
2022-06-21,6779.1447,6277.0014,4325.5657,2328.37,2.7853
2022-06-22,6691.8118,6179.57,4270.6227,2276.45,2.7773
2022-06-23,6845.4548,6300.4746,4343.8781,2297.86,2.7803
2022-06-24,6931.6542,6368.2827,4394.7723,2231.22,2.7978
2022-06-27,7002.934,6407.7447,4444.2639,2283.94,2.8329
2022-06-28,7079.7247,6501.352,4490.5166,2334.15,2.8414
2022-06-29,6900.9926,6374.2974,4421.357,2316.53,2.8294
2022-06-30,6995.5297,6454.0778,4485.0108,2304.73,2.8205
2022-07-01,6994.5009,6438.5375,4466.7179,2240.14,2.8255
2022-07-04,7076.3219,6523.1311,4496.0303,2233.29,2.8445
2022-07-05,7036.002,6511.5297,4489.5383,2240.35,2.8333
2022-07-06,6953.9802,6418.5453,4423.9698,2191.87,2.8356
2022-07-07,7041.8666,6452.9863,4443.4736,2177.16,2.8356
2022-07-08,7000.785,6404.4393,4428.781,2155.61,2.8384
2022-07-11,6893.6346,6319.1402,4354.6167,2145.0,2.8266
2022-07-12,6779.5552,6241.4793,4313.6184,2099.45,2.8117
2022-07-13,6834.9024,6268.4943,4321.4617,2078.68,2.8067
2022-07-14,6920.8735,6302.4319,4322.0742,2043.01,2.7907
2022-07-15,6852.8163,6196.7999,4248.5273,1964.4,2.7857
2022-07-18,6953.9319,6312.3557,4292.5858,2064.16,2.7837
2022-07-19,7009.3239,6335.7093,4269.3401,2039.02,2.7859
2022-07-20,7110.1043,6410.7088,4283.8027,2061.05,2.771
2022-07-21,7075.2943,6347.5984,4236.0578,2049.71,2.7635
2022-07-22,7034.5975,6289.5325,4238.2341,2072.73,2.787
2022-07-25,6948.9088,6231.2355,4212.6441,2076.73,2.779
2022-07-26,7027.4189,6307.956,4245.9758,2132.57,2.77
2022-07-27,7099.4335,6332.2327,4225.0357,2115.41,2.7701
2022-07-28,7150.198,6348.1655,4225.6733,2189.9,2.785
2022-07-29,7117.4341,6294.1144,4170.1019,2194.92,2.756
2022-08-01,7180.4544,6347.2211,4188.6784,2207.22,2.7292
2022-08-02,6957.9819,6169.9961,4107.024,2202.11,2.7314
2022-08-03,6916.6704,6124.3146,4066.9754,2187.45,2.7218
2022-08-04,6960.3118,6158.7346,4101.5367,2144.17,2.7192
2022-08-05,7090.0027,6270.5113,4156.9111,2168.98,2.7339
2022-08-08,7176.105,6323.0746,4148.0746,2195.79,2.7409
2022-08-09,7207.3961,6341.4806,4156.2907,2197.86,2.74
2022-08-10,7212.0752,6322.0558,4109.7373,2188.01,2.7366
2022-08-11,7294.4863,6439.3586,4193.5428,2225.34,2.7317
2022-08-12,7228.8345,6420.853,4191.152,2241.78,2.7347
2022-08-15,7283.5,6442.8093,4185.6794,2213.64,2.6582
2022-08-16,7324.6198,6465.1866,4177.837,2215.54,2.6346
2022-08-17,7328.6735,6493.5047,4216.9586,2187.28,2.6124
2022-08-18,7351.4373,6468.8056,4180.0996,2174.91,2.58
2022-08-19,7234.4052,6391.7159,4151.0738,2172.83,2.5875
2022-08-22,7288.5766,6472.6799,4181.3965,2207.58,2.5925
2022-08-23,7306.0209,6466.4045,4161.0823,2226.62,2.6075
2022-08-24,7039.4103,6284.5769,4082.4195,2248.82,2.61
2022-08-25,7016.3057,6322.6961,4116.2396,2252.63,2.639
2022-08-26,6980.1803,6298.3739,4107.5455,2269.16,2.643
2022-08-29,7021.3148,6310.402,4089.5205,2227.51,2.6225
2022-08-30,6976.7218,6285.9273,4075.7937,2201.52,2.613
2022-08-31,6750.7429,6155.7455,4078.8402,2198.29,2.6225
2022-09-01,6717.1001,6126.7685,4043.7395,2164.88,2.6125
2022-09-02,6776.8268,6149.4273,4023.6131,2153.56,2.6226
2022-09-05,6791.0921,6182.6465,4015.4264,2176.9,2.618
2022-09-06,6919.6464,6291.5707,4052.2802,2182.06,2.614
2022-09-07,6963.5196,6301.5644,4054.983,2161.31,2.6215
2022-09-08,6897.0996,6272.5752,4037.6839,2180.8,2.6256
2022-09-09,6913.579,6316.9724,4093.7874,2201.79,2.635
2022-09-13,6904.0775,6300.422,4111.1145,2236.91,2.6427
2022-09-14,6829.5579,6249.963,4065.359,2217.72,2.6625
2022-09-15,6619.1888,6107.7964,4027.1186,2236.32,2.6625
2022-09-16,6481.2442,5954.5037,3932.6826,2215.26,2.673
2022-09-19,6399.8014,5913.1493,3928.0001,2201.98,2.675
2022-09-20,6482.1313,5958.2922,3932.8361,2208.26,2.664
2022-09-21,6480.6023,5978.581,3903.7348,2234.24,2.6451
2022-09-22,6487.2748,5965.8854,3869.344,2242.26,2.6501
2022-09-23,6363.6835,5889.6019,3856.0212,2229.57,2.6802
2022-09-26,6283.5925,5806.3181,3836.6773,2178.99,2.7154
2022-09-27,6409.776,5920.0531,3892.295,2199.21,2.7051
2022-09-28,6211.1091,5769.5198,3828.7098,2179.17,2.7401
2022-09-29,6228.7788,5771.8812,3827.1434,2213.76,2.7501
2022-09-30,6124.8639,5714.0629,3804.8853,2220.39,2.7601
2022-10-08,,,,,2.7626
2022-10-09,,,,,2.7452
2022-10-10,5984.5008,5635.7109,3720.9365,2280.55,2.7402
2022-10-11,6017.7194,5684.5063,3727.6867,2263.51,2.7426
2022-10-12,6192.6534,5820.4537,3784.3064,2251.82,2.7352
2022-10-13,6252.2225,5830.3355,3752.6729,2233.96,2.7252
2022-10-14,6406.4573,5973.4389,3842.4698,2265.58,2.6977
2022-10-17,6472.4511,6015.5963,3846.4119,2226.29,2.7002
2022-10-18,6508.5038,6035.6737,3838.2667,2226.23,2.7002
