,0,1,2,3,4,5,6,7,8,9,10
2017-09-30,3.2428,3.466,3.5385,3.5669,3.5931,3.6166,3.6688,3.688,3.6615,3.6263,3.6136
2017-10-09,3.0448,3.4826,3.5419,3.5846,3.613,3.6376,3.6784,3.6999,3.6836,3.6569,3.6477
2017-10-10,3.0448,3.4914,3.543,3.5892,3.6169,3.6413,3.6805,3.701,3.6841,3.6564,3.647
2017-10-11,3.0186,3.4788,3.521,3.5796,3.6142,3.6462,3.6816,3.6975,3.6837,3.6613,3.654
2017-10-12,2.9647,3.4891,3.5334,3.5984,3.6393,3.6769,3.7026,3.71,3.6992,3.6818,3.6765
2017-10-13,2.8429,3.4881,3.5231,3.5801,3.63,3.6782,3.7013,3.7049,3.6949,3.6787,3.674
2017-10-16,2.7823,3.4966,3.5333,3.5896,3.6712,3.7268,3.7429,3.7449,3.7321,3.7116,3.7054
2017-10-17,2.56,3.5037,3.5459,3.6108,3.711,3.7647,3.7738,3.7749,3.7638,3.746,3.7409
2017-10-18,2.5154,3.4962,3.5436,3.6145,3.696,3.7588,3.7776,3.7799,3.7658,3.7434,3.7366
2017-10-19,2.4862,3.4937,3.5332,3.5927,3.6689,3.7334,3.7568,3.7599,3.7457,3.7234,3.7167
2017-10-20,2.4532,3.4836,3.5312,3.6012,3.6641,3.7246,3.7555,3.7599,3.7473,3.7274,3.7217
2017-10-23,2.5824,3.4856,3.534,3.6044,3.6648,3.7254,3.7635,3.7724,3.756,3.7305,3.7231
2017-10-24,2.6919,3.4844,3.537,3.6124,3.6636,3.7107,3.7566,3.7748,3.7572,3.7299,3.722
2017-10-25,2.7784,3.4969,3.5589,3.6478,3.7091,3.766,3.8079,3.8198,3.8065,3.7835,3.7768
2017-10-26,2.7784,3.5127,3.5677,3.6463,3.7072,3.7661,3.803,3.8096,3.7984,3.7812,3.7769
2017-10-27,2.8029,3.5194,3.5759,3.6583,3.7465,3.8211,3.851,3.8548,3.845,3.8302,3.8266
2017-10-30,2.8213,3.5532,3.6207,3.7308,3.8287,3.9117,3.9456,3.9498,3.9367,3.9169,3.9115
2017-10-31,3.034,3.5683,3.6266,3.721,3.8008,3.8826,3.9312,3.9397,3.9233,3.8986,3.8917
2017-11-01,3.034,3.5791,3.6371,3.6808,3.7599,3.8529,3.8986,3.9048,3.8903,3.8687,3.863
2017-11-02,2.9894,3.5791,3.6506,3.6911,3.7844,3.8772,3.9107,3.9147,3.8998,3.8776,3.8718
2017-11-03,2.7311,3.576,3.645,3.6812,3.7862,3.887,3.9163,3.9196,3.9063,3.8866,3.8816
2017-11-06,2.6155,3.5977,3.659,3.6758,3.7806,3.8871,3.9086,3.9083,3.8925,3.8735,3.8694
2017-11-07,2.6155,3.5994,3.6639,3.681,3.8113,3.9203,3.9245,3.9247,3.9119,3.8916,3.8813
2017-11-08,2.6759,3.5927,3.6734,3.7018,3.7954,3.888,3.9187,3.9222,3.9074,3.8843,3.8725
2017-11-09,2.7285,3.5787,3.6385,3.7024,3.7976,3.8926,3.9303,3.9347,3.9203,3.8977,3.8863
2017-11-10,2.7618,3.5922,3.6579,3.7212,3.8082,3.905,3.9533,3.9594,3.9417,3.914,3.9
2017-11-13,2.8462,3.5922,3.6519,3.7488,3.8394,3.9361,3.9904,3.9996,3.9846,3.9615,3.95
2017-11-14,2.8462,3.5955,3.6667,3.7745,3.8535,3.9278,3.9898,4.0096,3.9923,3.9657,3.9525
2017-11-15,2.8384,3.6154,3.6643,3.7435,3.8171,3.8955,3.9613,3.9896,3.9791,3.9598,3.95
2017-11-16,2.8338,3.6154,3.6605,3.7333,3.7978,3.8651,3.9326,3.9597,3.9483,3.931,3.9225
2017-11-17,2.7718,3.6154,3.665,3.7449,3.8057,3.8647,3.9285,3.9545,3.944,3.9278,3.92
2017-11-20,2.8198,3.6101,3.6677,3.7547,3.8191,3.8806,3.9477,3.9746,3.9639,3.9478,3.94
2017-11-21,2.8569,3.6203,3.6787,3.7699,3.832,3.8879,3.9559,3.9846,3.9739,3.9577,3.95
2017-11-22,3.0869,3.6403,3.696,3.7852,3.8519,3.9163,3.9955,4.0295,4.0156,3.9949,3.985
2017-11-23,3.2146,3.6498,3.6988,3.7804,3.8478,3.9164,3.9721,3.9899,3.9883,3.9861,3.9851
2017-11-24,3.1614,3.6688,3.713,3.7686,3.8256,3.8857,3.9461,3.9695,3.9622,3.9513,3.9463
2017-11-27,3.1006,3.6905,3.7271,3.7787,3.8303,3.8859,3.9487,3.9747,3.9668,3.9553,3.9501
2017-11-28,3.0021,3.7,3.734,3.7836,3.8349,3.8909,3.9477,3.9699,3.9667,3.9621,3.9601
2017-11-29,3.0021,3.6801,3.7185,3.7741,3.8218,3.8705,3.9207,3.9396,3.9302,3.9163,3.9101
2017-11-30,3.0021,3.6404,3.6959,3.7759,3.8153,3.8444,3.8964,3.9196,3.9101,3.8963,3.8901
2017-12-01,2.8461,3.6344,3.6978,3.7658,3.7963,3.8136,3.8729,3.9145,3.9065,3.8919,3.8852
2017-12-04,2.5987,3.6305,3.688,3.7661,3.7928,3.8061,3.8645,3.8949,3.8933,3.891,3.8902
2017-12-05,2.5777,3.6342,3.696,3.7608,3.7859,3.7983,3.8583,3.8898,3.885,3.8781,3.8752
2017-12-06,2.5987,3.7442,3.7448,3.7452,3.7699,3.8044,3.8621,3.8898,3.8853,3.8786,3.8752
2017-12-07,2.5913,3.7348,3.739,3.7452,3.7819,3.8362,3.8827,3.8995,3.8972,3.8939,3.8927
2017-12-08,2.6143,3.7546,3.7547,3.7554,3.796,3.8512,3.8945,3.9147,3.9134,3.911,3.9102
2017-12-11,2.6943,3.7548,3.7615,3.7717,3.827,3.8986,3.9462,3.9595,3.9497,3.9359,3.9303
2017-12-12,2.5923,3.7647,3.7693,3.7766,3.8387,3.9195,3.9613,3.9694,3.9588,3.9439,3.9378
2017-12-13,2.6206,3.7846,3.787,3.7911,3.8394,3.9031,3.9532,3.9693,3.9562,3.9379,3.9303
2017-12-14,2.6356,3.7781,3.7707,3.7709,3.8214,3.8886,3.942,3.9591,3.9427,3.9198,3.9104
2017-12-15,2.5566,3.7781,3.7659,3.7653,3.8023,3.8518,3.9099,3.944,3.929,3.902,3.8904
2017-12-18,2.5838,3.7631,3.7646,3.7654,3.791,3.8263,3.9037,3.9391,3.9225,3.8996,3.8904
2017-12-19,2.6018,3.773,3.7601,3.7507,3.7857,3.8327,3.9074,3.9392,3.9259,3.9076,3.9005
2017-12-20,2.6018,3.8029,3.7968,3.7907,3.8099,3.8403,3.8954,3.9196,3.9129,3.9038,3.9005
2017-12-21,2.5368,3.7979,3.7956,3.7943,3.8136,3.8393,3.8787,3.9038,3.9027,3.9008,3.9005
2017-12-22,2.4838,3.7979,3.7994,3.8,3.8142,3.8335,3.8745,3.9026,3.8962,3.8844,3.878
2017-12-25,2.4408,3.7979,3.7962,3.7951,3.8023,3.8133,3.8714,3.915,3.9029,3.8816,3.8731
2017-12-26,2.4608,3.7979,3.8031,3.811,3.821,3.8333,3.8808,3.915,3.9071,3.8933,3.8881
2017-12-27,2.5378,3.7979,3.8031,3.8112,3.8259,3.844,3.8865,3.915,3.9092,3.8992,3.8956
2017-12-28,2.5378,3.7955,3.8048,3.8063,3.8213,3.8446,3.8874,3.915,3.9063,3.8913,3.8857
2017-12-29,2.5378,3.7909,3.7847,3.7808,3.8075,3.8445,3.8798,3.8998,3.894,3.8841,3.8807
2017-12-30,2.5378,3.7909,3.7857,3.7808,3.8047,3.8445,3.8801,3.8998,3.8948,3.8857,3.8807
2017-12-31,2.5378,3.7909,3.7857,3.7808,3.8047,3.8445,3.8801,3.8998,3.8948,3.8857,3.8807
2018-01-02,2.3548,3.6767,3.7177,3.7786,3.8049,3.8262,3.8726,3.9,3.9,3.9,3.9008
2018-01-03,2.2613,3.6667,3.7165,3.7426,3.7951,3.8503,3.8831,3.9006,3.9103,3.9134,3.9162
2018-01-04,2.2028,3.5968,3.6772,3.7496,3.8231,3.8804,3.9037,3.9104,3.9186,3.9247,3.9319
2018-01-05,2.1818,3.5392,3.6312,3.7164,3.7852,3.8484,3.8877,3.9057,3.9154,3.9185,3.9212
2018-01-08,2.2179,3.5336,3.6107,3.6771,3.7515,3.8257,3.8777,3.9005,3.9072,3.9094,3.911
2018-01-09,2.2859,3.5382,3.5902,3.6528,3.7368,3.8255,3.8823,3.9,3.897,3.892,3.8909
2018-01-10,2.3999,3.5675,3.6076,3.651,3.7503,3.8458,3.8774,3.8913,3.9058,3.9119,3.9201
2018-01-11,2.5889,3.5675,3.6165,3.6739,3.7851,3.8648,3.8854,3.8913,3.9068,3.931,3.9546
2018-01-12,2.5869,3.5827,3.6203,3.6619,3.7762,3.8598,3.8798,3.8856,3.8984,3.9161,3.9337
2018-01-15,2.5869,3.5826,3.6271,3.6787,3.7889,3.8713,3.8937,3.9006,3.9171,3.9412,3.965
2018-01-16,2.8237,3.5828,3.6206,3.663,3.7826,3.8716,3.8938,3.9007,3.9165,3.9382,3.9596
2018-01-17,3.1713,3.5828,3.634,3.6647,3.8088,3.89,3.9002,3.9022,3.9139,3.9372,3.9597
2018-01-18,3.2086,3.5828,3.629,3.6652,3.8127,3.9025,3.9171,3.9203,3.934,3.9574,3.9797
2018-01-19,3.2231,3.5603,3.621,3.6712,3.7905,3.8825,3.8976,3.9017,3.921,3.9492,3.9754
2018-01-22,3.0024,3.5198,3.5917,3.6585,3.7637,3.871,3.9176,3.9317,3.9436,3.9473,3.9522
2018-01-23,2.8485,3.5398,3.5977,3.6448,3.739,3.8464,3.9102,3.9309,3.9374,3.9394,3.9414
2018-01-24,2.8205,3.5198,3.5753,3.6107,3.7254,3.8614,3.9074,3.922,3.9359,3.9421,3.9507
2018-01-25,2.7869,3.5098,3.5767,3.6379,3.7408,3.8493,3.8951,3.9128,3.9295,3.9349,3.9435
2018-01-26,2.7741,3.5205,3.5843,3.6352,3.7246,3.8348,3.9,3.9228,3.9314,3.9341,3.9365
2018-01-29,2.7883,3.5101,3.5648,3.6112,3.7189,3.8433,3.9054,3.9215,3.931,3.934,3.9368
2018-01-30,2.7763,3.5101,3.5792,3.6409,3.7392,3.8533,3.907,3.9186,3.9249,3.9268,3.9292
2018-01-31,2.8563,3.4701,3.5289,3.6263,3.7241,3.8337,3.8989,3.9125,3.9125,3.9125,3.914
2018-02-01,2.6921,3.43,3.5024,3.6218,3.7263,3.8339,3.8905,3.9005,3.9038,3.9048,3.9066
2018-02-02,2.6921,3.4404,3.5182,3.6371,3.7356,3.834,3.889,3.9009,3.9056,3.9071,3.9092
2018-02-05,2.6921,3.4514,3.5525,3.6429,3.7448,3.85,3.9086,3.9175,3.9167,3.9154,3.9167
2018-02-06,2.6953,3.4088,3.5514,3.6236,3.7291,3.8246,3.8729,3.8803,3.8818,3.8824,3.8825
2018-02-07,2.6501,3.4014,3.4991,3.6138,3.7232,3.8195,3.8643,3.87,3.87,3.87,3.87
2018-02-08,2.6501,3.3986,3.5235,3.6167,3.7299,3.8215,3.8581,3.8675,3.8755,3.8781,3.8801
2018-02-09,2.6501,3.3938,3.5184,3.6196,3.7277,3.8199,3.8618,3.8712,3.8771,3.8791,3.88
2018-02-11,2.6401,3.3969,3.5334,3.605,3.7115,3.8181,3.8767,3.885,3.8827,3.8792,3.8775
2018-02-12,2.6171,3.3868,3.5258,3.6182,3.7171,3.8063,3.8585,3.8696,3.8733,3.8747,3.875
2018-02-13,2.6191,3.388,3.53,3.6186,3.7198,3.8088,3.8593,3.8684,3.8695,3.8699,3.87
2018-02-14,2.6191,3.374,3.5098,3.6186,3.7227,3.8061,3.8461,3.8573,3.8655,3.8683,3.8702
2018-02-22,2.6191,3.3905,3.5248,3.6193,3.7271,3.8175,3.8574,3.8666,3.8722,3.8741,3.8752
2018-02-23,2.5575,3.3773,3.4935,3.6092,3.7225,3.8149,3.8528,3.8616,3.8671,3.869,3.8702
2018-02-24,2.5205,3.3773,3.5019,3.6021,3.7118,3.8086,3.8532,3.8608,3.8638,3.8649,3.8652
2018-02-26,2.5315,3.306,3.4157,3.5404,3.6652,3.7806,3.8325,3.8409,3.8438,3.8448,3.8452
2018-02-27,2.5215,3.2713,3.3755,3.5316,3.6388,3.7361,3.804,3.82,3.82,3.82,3.8201
2018-02-28,2.6685,3.2314,3.3504,3.5228,3.6204,3.7003,3.7838,3.8159,3.8188,3.8198,3.8202
2018-03-01,2.6685,3.238,3.3528,3.5337,3.6278,3.7002,3.7936,3.8299,3.8268,3.8221,3.8201
2018-03-02,2.7505,3.269,3.3685,3.5343,3.6321,3.7105,3.795,3.8349,3.835,3.835,3.8352
2018-03-05,2.7505,3.2769,3.3951,3.535,3.6441,3.7428,3.8141,3.8352,3.8419,3.8442,3.8453
2018-03-06,2.7155,3.2771,3.4034,3.5546,3.6567,3.7428,3.8186,3.8399,3.8354,3.8287,3.8253
2018-03-07,2.6905,3.2583,3.3805,3.545,3.6413,3.722,3.7969,3.82,3.82,3.82,3.8203
2018-03-08,2.6961,3.2677,3.3905,3.5321,3.6327,3.7197,3.7891,3.8119,3.8175,3.8195,3.8203
2018-03-09,2.6991,3.2599,3.4007,3.5305,3.6149,3.6817,3.7784,3.8216,3.8258,3.8273,3.8278
2018-03-12,2.7121,3.2779,3.4285,3.5309,3.6102,3.6713,3.7596,3.8067,3.8184,3.8224,3.8243
2018-03-13,2.7631,3.3059,3.4572,3.5357,3.623,3.697,3.7594,3.8005,3.8232,3.8305,3.8362
2018-03-14,2.7591,3.3092,3.4719,3.5327,3.6172,3.6973,3.7602,3.8031,3.8272,3.835,3.8413
2018-03-15,2.7581,3.3198,3.4808,3.5424,3.6221,3.6968,3.7633,3.803,3.818,3.823,3.8257
2018-03-16,2.5481,3.3154,3.4481,3.546,3.6256,3.6923,3.777,3.811,3.8139,3.8149,3.8154
2018-03-19,2.5231,3.3128,3.4521,3.5463,3.6276,3.6981,3.7741,3.81,3.81,3.81,3.8104
2018-03-20,2.5201,3.3144,3.455,3.5416,3.6207,3.6818,3.7466,3.7804,3.7872,3.7895,3.7906
2018-03-21,2.5211,3.2846,3.4392,3.5381,3.6176,3.683,3.7519,3.7829,3.7772,3.767,3.763
2018-03-22,2.5111,3.2698,3.426,3.5286,3.6036,3.6626,3.7329,3.765,3.7599,3.7513,3.748
2018-03-23,2.5071,3.2367,3.3979,3.5098,3.571,3.6113,3.694,3.7401,3.7283,3.7085,3.7005
2018-03-26,2.3571,3.29,3.385,3.5226,3.5795,3.6204,3.682,3.719,3.7267,3.7293,3.7307
2018-03-27,2.4056,3.3221,3.4145,3.5526,3.6021,3.6344,3.6976,3.7354,3.7405,3.7422,3.7432
2018-03-28,2.3867,3.3221,3.4169,3.5584,3.6126,3.6503,3.7104,3.74,3.74,3.74,3.7406
2018-03-29,2.8207,3.3221,3.415,3.5537,3.6195,3.6723,3.7305,3.755,3.752,3.7471,3.7456
2018-03-30,2.9297,3.3221,3.4217,3.5697,3.6239,3.6609,3.72,3.7402,3.7402,3.7401,3.7407
2018-04-02,2.8617,3.2831,3.3942,3.5579,3.6167,3.6569,3.7177,3.7375,3.7366,3.7355,3.7357
2018-04-03,2.799,3.2991,3.4052,3.5515,3.6122,3.6578,3.7269,3.76,3.7569,3.752,3.7507
2018-04-04,2.5849,3.2591,3.3751,3.534,3.5999,3.6493,3.7185,3.7501,3.7416,3.7281,3.7234
2018-04-08,2.5619,3.2776,3.3785,3.5229,3.5952,3.649,3.7179,3.7491,3.7337,3.7095,3.7008
2018-04-09,2.4119,3.2281,3.3295,3.4731,3.545,3.6066,3.6849,3.72,3.7122,3.6999,3.6959
2018-04-10,2.2619,3.2384,3.3327,3.4614,3.5305,3.5922,3.6848,3.73,3.726,3.7194,3.7159
2018-04-11,2.1619,3.2387,3.3223,3.4398,3.5111,3.5779,3.6706,3.715,3.7134,3.711,3.7109
2018-04-12,2.2316,3.2092,3.2927,3.4105,3.4865,3.5597,3.6642,3.715,3.7134,3.711,3.7109
2018-04-13,2.2316,3.2013,3.2708,3.3682,3.444,3.5205,3.6293,3.6916,3.7013,3.7044,3.7062
2018-04-16,2.2566,3.1707,3.2408,3.3511,3.4263,3.4919,3.5919,3.6507,3.6545,3.6558,3.6561
2018-04-17,2.3396,3.1611,3.22,3.3112,3.3894,3.4696,3.5813,3.6456,3.6488,3.6499,3.6512
2018-04-18,2.3536,2.9125,3.0135,3.1724,3.2634,3.3298,3.4509,3.52,3.5135,3.5037,3.5013
2018-04-19,2.6852,2.9611,3.0593,3.2126,3.2872,3.3298,3.4467,3.52,3.5152,3.5078,3.5064
2018-04-20,2.6992,3.0061,3.0838,3.1928,3.2654,3.3252,3.4426,3.5159,3.5191,3.5201,3.5215
2018-04-23,2.6992,3.0484,3.1788,3.217,3.2744,3.3306,3.4361,3.5383,3.5774,3.5898,3.6019
2018-04-24,3.3905,3.0152,3.1133,3.1779,3.2381,3.2858,3.4197,3.5367,3.5684,3.5784,3.5855
2018-04-25,2.9902,3.0247,3.0948,3.178,3.2292,3.2657,3.4428,3.584,3.6027,3.6087,3.6118
2018-04-26,3.2512,3.0279,3.1034,3.1832,3.2404,3.286,3.4643,3.6044,3.6246,3.631,3.6344
2018-04-27,3.2915,3.0155,3.1038,3.1989,3.255,3.2911,3.4902,3.6307,3.6339,3.6349,3.6364
2018-04-28,2.9782,2.9965,3.0947,3.1927,3.2447,3.2711,3.4823,3.6302,3.6268,3.6219,3.6217
2018-05-02,2.8742,3.0208,3.1503,3.2529,3.2791,3.2857,3.5105,3.675,3.6716,3.6667,3.6665
2018-05-03,2.8352,2.977,3.1369,3.241,3.2488,3.2505,3.4863,3.6601,3.6549,3.6476,3.6467
2018-05-04,2.5152,2.9372,3.1088,3.23,3.247,3.2505,3.4423,3.6251,3.6288,3.63,3.6319
2018-05-07,2.5152,2.9319,3.0947,3.2282,3.2695,3.2814,3.4952,3.6458,3.649,3.6499,3.6518
2018-05-08,2.2456,2.9233,3.0794,3.235,3.3041,3.3331,3.5257,3.6649,3.6831,3.6888,3.6922
2018-05-09,2.1906,2.9295,3.084,3.2349,3.3268,3.3897,3.5598,3.6758,3.6967,3.7033,3.7074
2018-05-10,2.1796,2.9235,3.0747,3.2188,3.3142,3.3853,3.5549,3.6651,3.6831,3.6887,3.6924
2018-05-11,2.1796,2.9305,3.0746,3.2063,3.303,3.3805,3.5381,3.6477,3.6741,3.6823,3.6882
2018-05-14,2.2936,2.9469,3.09,3.222,3.3204,3.4015,3.5468,3.6488,3.6775,3.6865,3.6937
2018-05-15,2.3915,2.9669,3.1016,3.2215,3.3246,3.4172,3.5537,3.6565,3.6928,3.7041,3.7151
2018-05-16,2.5315,3.0185,3.1108,3.2404,3.3369,3.4273,3.5635,3.6595,3.6909,3.702,3.7076
2018-05-17,2.3099,3.0701,3.1935,3.2407,3.3441,3.4584,3.5777,3.6603,3.6934,3.705,3.712
2018-05-18,2.2759,3.0711,3.1823,3.228,3.345,3.4793,3.5891,3.6602,3.6903,3.6997,3.7099
2018-05-21,2.2399,3.1368,3.2289,3.2481,3.3388,3.459,3.57,3.6505,3.6784,3.6867,3.6939
2018-05-22,2.3536,3.1229,3.2318,3.2596,3.3309,3.4176,3.5592,3.6454,3.6621,3.6681,3.67
2018-05-23,2.4629,3.1233,3.2264,3.2615,3.3352,3.4178,3.5546,3.6454,3.644,3.6414,3.64
2018-05-24,2.493,3.1245,3.2454,3.2813,3.3461,3.417,3.5371,3.6174,3.6391,3.6467,3.6501
2018-05-25,2.4962,3.1249,3.2359,3.2785,3.3387,3.3966,3.5291,3.6025,3.6095,3.612,3.6126
2018-05-28,2.5012,3.1415,3.2504,3.2873,3.3506,3.4174,3.5217,3.5858,3.6021,3.6078,3.6101
2018-05-29,2.6373,3.1397,3.2536,3.2864,3.3531,3.4283,3.5424,3.5961,3.5989,3.5999,3.6001
2018-05-30,2.7868,3.1528,3.2655,3.2957,3.3529,3.4172,3.5165,3.586,3.594,3.5969,3.5976
2018-05-31,2.7835,3.1488,3.2674,3.3018,3.3666,3.4383,3.5432,3.5983,3.6069,3.6095,3.6129
2018-06-01,2.7535,3.1619,3.3096,3.3603,3.4056,3.4406,3.5386,3.6002,3.6137,3.6184,3.6202
2018-06-04,2.6212,3.1751,3.3287,3.3807,3.426,3.4616,3.5698,3.6346,3.6458,3.6492,3.6532
2018-06-05,2.6212,3.1703,3.3285,3.4199,3.4518,3.4637,3.5738,3.6443,3.6551,3.6589,3.6602
2018-06-06,2.6212,3.2003,3.3566,3.4337,3.4775,3.4937,3.5827,3.6443,3.6551,3.6588,3.6602
2018-06-07,2.4373,3.2161,3.3569,3.4307,3.4785,3.5066,3.5955,3.6504,3.6636,3.6682,3.6702
2018-06-08,2.2715,3.2117,3.3393,3.3858,3.4255,3.4563,3.5612,3.6255,3.6388,3.6435,3.6453
2018-06-11,2.2815,3.218,3.3461,3.3971,3.4395,3.4723,3.5773,3.65,3.65,3.65,3.6502
2018-06-12,2.2925,3.2414,3.3874,3.4433,3.4906,3.5273,3.6037,3.6628,3.678,3.6831,3.6853
2018-06-13,2.2975,3.2406,3.3752,3.4277,3.4722,3.5076,3.5988,3.66,3.6618,3.6624,3.6627
2018-06-14,2.2995,3.2209,3.3472,3.4044,3.4472,3.4776,3.5748,3.64,3.6352,3.6266,3.6227
2018-06-15,2.3005,3.2183,3.335,3.3952,3.4331,3.4565,3.5453,3.6051,3.6044,3.6032,3.6028
2018-06-19,2.2235,3.2168,3.3301,3.3809,3.4119,3.4314,3.5157,3.5725,3.569,3.5629,3.5603
2018-06-20,2.3526,3.2848,3.3662,3.3842,3.4181,3.4571,3.5323,3.59,3.6005,3.604,3.6054
2018-06-21,2.2935,3.2856,3.3685,3.3866,3.4122,3.4411,3.516,3.5707,3.5738,3.5749,3.5753
2018-06-22,2.2865,3.2775,3.3647,3.3844,3.3993,3.4149,3.5055,3.5701,3.5672,3.5624,3.5604
2018-06-25,2.2645,3.2792,3.3682,3.3904,3.4127,3.4363,3.518,3.5753,3.5786,3.5798,3.5803
2018-06-26,2.2185,3.2772,3.3541,3.376,3.4089,3.4448,3.5194,3.5706,3.5772,3.5795,3.5804
2018-06-27,2.1455,3.2775,3.3543,3.3756,3.3979,3.4224,3.5189,3.5599,3.5573,3.554,3.5529
2018-06-28,1.9895,3.2242,3.3,3.3518,3.3754,3.3916,3.4779,3.535,3.5336,3.5311,3.5304
2018-06-29,2.3285,3.159,3.2568,3.3124,3.3367,3.3507,3.4313,3.4852,3.4822,3.4773,3.4756
2018-07-02,2.2195,3.134,3.2387,3.2844,3.3171,3.344,3.4286,3.4801,3.476,3.4692,3.4668
2018-07-03,2.1205,3.0543,3.1928,3.267,3.299,3.3184,3.4211,3.4904,3.4937,3.4949,3.4955
2018-07-04,1.8995,3.0602,3.1552,3.2721,3.304,3.3232,3.419,3.4915,3.5045,3.5088,3.5107
2018-07-05,1.8983,3.0304,3.1438,3.2647,3.2925,3.3079,3.4234,3.5001,3.5001,3.5001,3.5005
2018-07-06,1.8451,3.0208,3.1309,3.2656,3.3022,3.3242,3.425,3.5021,3.5181,3.5234,3.5259
2018-07-09,1.9038,3.0404,3.1547,3.2833,3.3153,3.3342,3.4458,3.5266,3.5379,3.5416,3.5432
2018-07-10,1.9038,3.0603,3.1567,3.2911,3.3324,3.3442,3.4486,3.5357,3.5406,3.5423,3.5431
2018-07-11,1.863,3.0654,3.1426,3.2665,3.3112,3.336,3.436,3.501,3.5075,3.5096,3.5107
2018-07-12,1.7834,3.0654,3.1379,3.2568,3.3008,3.3267,3.4312,3.5014,3.5111,3.5143,3.5158
2018-07-13,1.8647,3.0654,3.144,3.241,3.2612,3.2734,3.402,3.4852,3.4852,3.4852,3.4858
2018-07-16,2.0617,3.0259,3.1089,3.222,3.2529,3.2706,3.4015,3.4826,3.4818,3.4805,3.4808
2018-07-17,2.1212,3.0259,3.1046,3.2334,3.2851,3.3056,3.4067,3.4778,3.4794,3.48,3.4808
2018-07-18,1.8848,3.0508,3.1227,3.2383,3.2831,3.3005,3.4033,3.4751,3.4735,3.471,3.4708
2018-07-19,1.8072,3.0507,3.1124,3.2131,3.2575,3.2807,3.3927,3.4699,3.4604,3.4458,3.4409
2018-07-20,2.0634,3.0507,3.1308,3.243,3.2784,3.2896,3.4069,3.5016,3.5095,3.5121,3.5135
2018-07-23,2.071,3.0508,3.1252,3.2391,3.2804,3.2959,3.4113,3.5021,3.5131,3.5167,3.5186
2018-07-24,2.1445,3.0508,3.121,3.2347,3.2844,3.3115,3.4307,3.5294,3.5508,3.5577,3.5615
2018-07-25,2.0911,3.011,3.0853,3.2053,3.2688,3.3147,3.4398,3.5339,3.5522,3.5582,3.5614
2018-07-26,2.0631,2.991,3.0615,3.1754,3.2428,3.2976,3.4362,3.5263,3.5326,3.5347,3.5361
2018-07-27,1.9848,2.9025,2.9863,3.1259,3.2087,3.2733,3.4201,3.5115,3.5177,3.5198,3.5212
2018-07-30,1.9955,2.8816,2.9605,3.0871,3.1755,3.257,3.4121,3.5072,3.5165,3.5195,3.5213
2018-07-31,1.995,2.841,2.9243,3.0578,3.1461,3.2249,3.4135,3.4801,3.4801,3.4801,3.4812
2018-08-01,1.957,2.807,2.9081,3.0695,3.1368,3.1736,3.3449,3.4801,3.475,3.466,3.4638
2018-08-02,1.9984,2.7722,2.8835,3.0608,3.13,3.1639,3.3436,3.4615,3.4677,3.4697,3.4713
2018-08-03,1.8842,2.7247,2.8454,3.0375,3.1124,3.1494,3.3176,3.434,3.4492,3.4541,3.4567
2018-08-06,1.7753,2.6627,2.8031,3.0254,3.1116,3.1555,3.3231,3.434,3.4491,3.454,3.4568
2018-08-07,1.6819,2.603,2.7665,3.017,3.1062,3.1455,3.3152,3.443,3.4724,3.4818,3.4876
2018-08-08,1.4909,2.623,2.7923,3.0594,3.1589,3.2066,3.3723,3.4865,3.5102,3.5177,3.5222
2018-08-09,1.6247,2.7227,2.8742,3.1129,3.2108,3.2669,3.4081,3.5074,3.5335,3.5419,3.5476
2018-08-10,1.8287,2.7252,2.8783,3.119,3.223,3.2876,3.4252,3.5166,3.54,3.5474,3.5525
2018-08-13,1.8887,2.813,2.9515,3.1682,3.2689,3.3383,3.4644,3.547,3.5699,3.5772,3.5826
2018-08-14,1.9013,2.8122,2.9576,3.1844,3.275,3.3276,3.4575,3.5336,3.5454,3.5492,3.5519
2018-08-15,1.9183,2.84,2.9824,3.1836,3.2765,3.3381,3.4614,3.5451,3.5692,3.5769,3.5829
2018-08-16,1.9321,2.8408,3.0056,3.2297,3.3096,3.3465,3.4645,3.5607,3.5938,3.6042,3.6141
2018-08-17,2.0011,2.8833,3.0662,3.2831,3.3556,3.3851,3.4775,3.5748,3.6183,3.6325,3.6524
2018-08-20,2.0461,2.9004,3.064,3.2928,3.376,3.4179,3.516,3.5892,3.6169,3.6266,3.6326
2018-08-21,2.0461,2.9432,3.1576,3.3476,3.4288,3.4672,3.5517,3.6054,3.6216,3.6274,3.63
2018-08-22,1.9481,2.9034,3.1171,3.3255,3.414,3.4584,3.5384,3.585,3.5999,3.6051,3.6075
2018-08-23,1.8907,2.8791,3.0817,3.2745,3.3614,3.4089,3.5035,3.5751,3.5985,3.6065,3.6101
2018-08-24,1.8287,2.8376,3.0548,3.2934,3.3731,3.4066,3.494,3.5722,3.6061,3.6179,3.6278
2018-08-27,1.8767,2.8545,3.0817,3.3029,3.3764,3.4068,3.5081,3.5875,3.6148,3.6243,3.6303
2018-08-28,1.8622,2.867,3.1091,3.3115,3.3795,3.4066,3.5232,3.5939,3.605,3.6089,3.6101
2018-08-29,1.9096,2.8593,3.1084,3.3028,3.3731,3.4022,3.5223,3.594,3.605,3.6089,3.6101
2018-08-30,1.7971,2.8344,3.0769,3.2954,3.351,3.3704,3.4938,3.568,3.5763,3.5793,3.5801
